/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_175.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_175.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_175.jpg,0,0,0,6.158928
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_302.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_302.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_302.jpg,0,0,0,6.084827
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_383.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_383.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_383.jpg,0,0,0,6.035922
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_453.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_453.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_453.jpg,0,0,0,5.987411
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_519.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_519.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_519.jpg,0,0,0,5.951283
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_657.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_657.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_657.jpg,0,0.2181773,0,6.06837
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_787.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_787.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_787.jpg,0,0.6125278,0,6.72044
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_28_921.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_28_921.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_28_921.jpg,0,1,0,8.108297
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_044.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_044.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_044.jpg,0,1,0,9.458132
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_113.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_113.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_113.jpg,0,0.796273,0,10.16975
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_226.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_226.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_226.jpg,0,0.4494369,0,10.76235
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_350.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_350.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_350.jpg,0,0.07930923,0,10.95022
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_478.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_478.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_478.jpg,0,0,0,10.82557
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_601.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_601.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_601.jpg,0,0.1950781,0,10.82065
/home/horky/Desktop/data/IMG/center_2019_10_24_23_53_29_717.jpg,/home/horky/Desktop/data/IMG/left_2019_10_24_23_53_29_717.jpg,/home/horky/Desktop/data/IMG/right_2019_10_24_23_53_29_717.jpg,0,0.5420609,0,11.3863
